title,link,domain,published_date,topic
House bill providing medical scholarship expected to pass 3rd reading Monday —Rodriguez,https://www.gmanetwork.com/news/news/nation/750576/house-bill-providing-medical-scholarship-expected-to-pass-3rd-reading-monday-rodriguez/story/,gmanetwork.com,2020-08-10 03:13:00,NATION
How genome testing could help reveal the source of NZ's Covid-19 cases,https://www.rnz.co.nz/national/programmes/ninetonoon/audio/2018759297/how-genome-testing-could-help-reveal-the-source-of-community-covid,rnz.co.nz,2020-08-12 21:40:05,HEALTH
"Coronavirus: WHO warns there may never be a 'silver bullet' for Covid-19, and there's still a long road ahead",https://www.stuff.co.nz/national/health/coronavirus/122336500/coronavirus-who-warns-there-may-never-be-a-silver-bullet-for-covid19-and-theres-still-a-long-road-ahead,stuff.co.nz,2020-08-03 20:07:00,HEALTH
Past evidence supports complete loss of Arctic sea-ice by 2035,https://www.eurekalert.org/pub_releases/2020-08/bas-pes081020.php,eurekalert.org,2020-08-10 15:03:42,SCIENCE
Localised Coroanvirus restrictions could soon be required in NI warns chief scientific adviser,https://www.belfastlive.co.uk/news/belfast-news/localised-coroanvirus-restrictions-could-soon-18781128,belfastlive.co.uk,2020-08-17 10:16:00,HEALTH
GMB doctor's warning for beachgoers amid news sunlight destroys COVID-19,https://www.mirror.co.uk/tv/tv-news/gmb-doctors-warning-beachgoers-amid-22483448,mirror.co.uk,2020-08-07 06:24:00,NATION
I won't continue vicious cycle of revenge - Mahama pledges,https://www.ghanaweb.com/GhanaHomePage/politics/I-won-t-continue-vicious-cycle-of-revenge-Mahama-pledges-1029385,ghanaweb.com,2020-08-09 14:09:03,NATION
"Thieves sitting in govt ranks, alleges Muqam",https://www.dawn.com/news/1572662/thieves-sitting-in-govt-ranks-alleges-muqam,dawn.com,2020-08-05 02:30:47,NATION
Pints or Primers? U.K.’s Push to Open Schools May Force a Choice,https://www.nytimes.com/2020/08/10/world/europe/UK-schools-pubs-coronavirus.html,nytimes.com,2020-08-10 22:48:00,NATION
The Best Pixel 4a Pre-Order Deals (So Far),https://lifehacker.com/the-best-pixel-4a-pre-order-deals-so-far-1844607196,lifehacker.com,2020-08-04 20:30:00,TECHNOLOGY
Everything You Need To Know About The Lovecraft Country Book Before Tonight’s Premiere,https://www.refinery29.com/en-gb/2020/08/9969043/what-happens-in-lovecraft-country-book,refinery29.com,2020-08-17 08:54:00,ENTERTAINMENT
Terrorist Killed After Army Stops Infiltration Attempt In J&K's Poonch: Official,https://www.ndtv.com/india-news/terrorist-killed-after-army-stops-infiltration-attempt-in-jammu-and-kashmirs-poonch-official-2276728,ndtv.com,2020-08-09 12:29:45,WORLD
Covid-19 surge in schools worries teachers Trade Union,https://www.mmegi.bw/index.php?aid=86499&dir=2020/august/04,mmegi.bw,2020-08-04 09:04:07,NATION
Manchester United using two defeats as motivation for Sevilla fixture,https://www.manchestereveningnews.co.uk/sport/football/football-news/solskjaer-man-united-europa-league-18758153,manchestereveningnews.co.uk,2020-08-12 13:57:00,SPORTS
"Right-wing groups, counter-protesters clash in multiple states | TheHill",https://thehill.com/homenews/state-watch/512249-right-wing-groups-counter-protesters-clash-in-multiple-states,thehill.com,2020-08-16 19:43:10,NATION
Phantasy Star Online 2 Available Now for Steam,https://www.rpgfan.com/2020/08/05/phantasy-star-online-2-available-now-for-steam/,rpgfan.com,2020-08-06 02:06:26,TECHNOLOGY
Top 10 Comeback Kids: Where Mike Tyson Ranks Among Sport’s Great Returners,https://www.sportbible.com/australia/boxing-cricket-f1-football-classic-mma-nba-nrl-rugby-tennis-news-top-10-comebacks-where-mike-tyson-ranks-among-sports-great-returners-20200813,sportbible.com,2020-08-13 07:15:00,SPORTS
Coronavirus: Canadians left holding the bill for cancelled flights looking to U.S. for refunds,https://globalnews.ca/news/7272111/coronavirus-canadians-air-travel-refunds-united-states/,globalnews.ca,2020-08-13 17:27:06,WORLD
49ers players react to Kittle getting an extension,https://www.ninersnation.com/2020/8/14/21368073/49ers-players-react-to-kittle-getting-an-extension,ninersnation.com,2020-08-14 12:01:00,SPORTS
"These Orbs Look Like Candy, But They're Actually Different Flavours of Phobos",https://www.sciencealert.com/these-orbs-look-like-candy-but-they-re-actually-different-flavours-of-a-martian-moon,sciencealert.com,2020-08-13 23:23:31,SCIENCE
World reacts to ‘historic’ Israel-UAE deal,https://www.vanguardngr.com/2020/08/world-reacts-to-historic-israel-uae-deal/,vanguardngr.com,2020-08-15 04:42:00,WORLD
Coronavirus: The Kiwis who have been on tropical holidays during Covid-19 lockdown,https://www.stuff.co.nz/travel/news/122482952/coronavirus-the-kiwis-who-have-been-on-tropical-holidays-during-covid19-lockdown,stuff.co.nz,2020-08-18 00:31:00,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://bulletinline.com/2020/08/17/small-modular-reactors-smrs-market-size-2020-global-key-players-toshiba-okbm-afrikantov-okbm-afrikantov-okb-gidropress-atomenergoprom-cnea-invap-seaborg-technologies/,bulletinline.com,2020-08-17 06:14:00,BUSINESS
"Allegheny County Officials: Number Of New Coronavirus Cases Going To Bars, Restaurants Drops By Half",https://pittsburgh.cbslocal.com/2020/08/05/allegheny-county-bar-restaurant-cases-down/,pittsburgh.cbslocal.com,2020-08-05 21:35:00,HEALTH
Vietnam reports 14 more COVID-19 infections,https://www.capebretonpost.com/news/world/vietnam-reports-14-more-covid-19-infections-486002/,capebretonpost.com,2020-08-17 15:30:15,HEALTH
P30 Pro Android ban - Why your Huawei smartphone could lose its most vital feature,https://www.express.co.uk/life-style/science-technology/1323498/Huawei-P30-Pro-Google-Android-block-security-update,express.co.uk,2020-08-17 06:00:00,TECHNOLOGY
Government pumps $188m into drainage to accelerate Auckland housing projects,https://www.stuff.co.nz/national/politics/122342729/government-pumps-188m-into-drainage-to-accelerate-auckland-housing-projects,stuff.co.nz,2020-08-04 03:23:00,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.globenewswire.com/news-release/2020/08/14/2078610/0/en/Warner-Music-Group-Corp-Announces-Quarterly-Cash-Dividend.html,globenewswire.com,2020-08-14 12:16:00,BUSINESS
NASA Establishes Board to Initially Review Mars Sample Return Plans,http://spaceref.com/news/viewpr.html?pid=56121,spaceref.com,2020-08-15 14:21:23,SCIENCE
Covid-19 vaccine: Zydus Cadila to begin phase-2 clinical trials,https://www.canindia.com/covid-19-vaccine-zydus-cadila-to-begin-phase-2-clinical-trials/,canindia.com,2020-08-05 07:20:00,HEALTH
Higher day-time methane emissions from northern lakes,https://www.eurekalert.org/pub_releases/2020-08/lu-hdm081320.php,eurekalert.org,2020-08-17 19:27:42,SCIENCE
New case of COVID-19 reported in Nova Scotia,https://www.thetelegram.com/news/canada/new-case-of-covid-19-reported-in-nova-scotia-485267/,thetelegram.com,2020-08-14 14:34:45,HEALTH
"Teenager Spends Nearly $20,000 In Twitch Donations Using Mother's Debit Card",https://www.gamespot.com/articles/teenager-spends-nearly-20000-in-twitch-donations-u/1100-6480721/,gamespot.com,2020-08-09 20:06:00,TECHNOLOGY
Ruby Rose blames back injury for Batwoman departure,https://www.perthnow.com.au/entertainment/tv/ruby-rose-blames-back-injury-for-batwoman-departure-ng-b881636702z,perthnow.com.au,2020-08-12 03:16:00,ENTERTAINMENT
Death In Paradise stars share hilarious behind the scenes video,https://www.digitalspy.com/tv/a33555173/death-in-paradise-ralf-little-josephine-jobert-video/,digitalspy.com,2020-08-09 13:32:00,ENTERTAINMENT
New fund to raise $10 million to assist Africa's game rangers,https://www.ippmedia.com/en/business/new-fund-raise-10-million-assist-africa%E2%80%99s-game-rangers,ippmedia.com,2020-08-03 03:35:43,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/08/16/iata-air-traffic-will-not-return-to-pre-covid-19-levels-until-2024,thestar.com.my,2020-08-16 10:43:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.cnbc.com/2020/08/12/huawei-options-as-us-sanctions-cut-its-supply-of-smartphone-chips.html,cnbc.com,2020-08-12 00:15:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.forbes.com/sites/billybambrough/2020/08/04/i-want-to-buy-all-the-bitcoins-portnoy-tells-winklevoss-twins-in-crypto-interview-challenge/,forbes.com,2020-08-04 15:33:00,BUSINESS
I’m A Celebrity to be filmed right next to a popular dogging site,https://www.thescottishsun.co.uk/tv/5913695/im-a-celebrity-filming-dogging-site-uk/,thescottishsun.co.uk,2020-08-10 22:32:14,ENTERTAINMENT
Mars and Moon set to align in a conjunction this weekend: Here is when and how to see them,https://www.timesnownews.com/technology-science/article/mars-and-moon-set-to-align-in-a-conjunction-this-weekend-here-is-when-and-how-to-see-them/633786,timesnownews.com,2020-08-08 05:46:46,SCIENCE
The two regions where COVID-19 deaths are increasing in England,https://ph.news.yahoo.com/regions-coronavirus-deaths-increasing-england-114333861.html,ph.news.yahoo.com,2020-08-04 11:43:00,HEALTH
Lewis Hamilton feels 'awkward' discussing new Mercedes contract due to coronavirus pandemic,https://www.eurosport.com/formula-1/lewis-hamilton-feels-awkward-discussing-new-mercedes-contract-due-to-coronavirus-pandemic_sto7828622/story.shtml,eurosport.com,2020-08-06 20:45:19,SPORTS
Jack Wilshere: I am surprised Ozil is not playing,https://futaa.com/gh/article/211489/jack-wilshere-i-am-surprised-ozil-is-not-playing,futaa.com,2020-08-04 06:03:56,SPORTS
Oxford COVID-19 vaccine: Serum Institute gets permission for phase 2 and 3 trials,https://www.thenewsminute.com/article/oxford-covid-19-vaccine-serum-institute-gets-permission-phase-2-and-3-trials-130033,thenewsminute.com,2020-08-04 14:30:07,HEALTH
Railways to take action against agency issuing false recruitment advertisement,https://timesofindia.indiatimes.com/india/railways-to-take-action-against-agency-issuing-false-recruitment-advertisement/articleshow/77461136.cms,timesofindia.indiatimes.com,2020-08-10 10:04:00,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.forbes.com/sites/dividendchannel/2020/08/13/archer-daniels-midland-a-top-socially-responsible-dividend-stock-with-32-yield/,forbes.com,2020-08-13 11:23:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://au.news.yahoo.com/woolworths-launches-new-disney-themed-collectables-021538055.html,au.news.yahoo.com,2020-08-16 02:18:55,BUSINESS
Coronavirus - Atletico Madrid has 2 cases ahead of Champions League match vs. RB Leipzig,https://www.espn.com/soccer/atletico-madrid/story/4156161/coronavirus-atletico-madrid-has-2-cases-ahead-of-champions-league-match-vs-rb-leipzig,espn.com,2020-08-09 20:01:47,SPORTS
Mollymook's Bannisters by the Sea closes after guest's positive COVID-19 test,https://www.ulladullatimes.com.au/story/6880063/postive-covid-test-at-bannisters-by-the-sea/?cs=12,ulladullatimes.com.au,2020-08-15 00:20:00,HEALTH
Experts call for continued HIV prevention awareness,https://manilastandard.net/mobile/article/331083,manilastandard.net,2020-08-10 14:00:00,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.fool.com/investing/2020/08/04/stock-markets-move-higher-despite-bp-dividend-cut.aspx,fool.com,2020-08-04 16:11:00,BUSINESS
Simon Jordan can't understand why buyers and Newcastle United owner Mike Ashley are 'remarkably quiet',https://www.chroniclelive.co.uk/sport/football/football-news/newcastle-united-takeover-staveley-ashley-18762059,chroniclelive.co.uk,2020-08-14 06:00:00,SPORTS
Dear Abby: I realized I might want him when he started dating someone else. Is it too late?,https://www.mercurynews.com/2020/08/17/dear-abby-realized-want-him-when-he-started-dating-someone-else/,mercurynews.com,2020-08-17 08:00:00,ENTERTAINMENT
Perez may have caught COVID-19 from private chef,https://au.sports.yahoo.com/perez-may-caught-covid-19-133943755.html,au.sports.yahoo.com,2020-08-14 13:52:00,SPORTS
Universal Orlando selling 'Buy a Day' tickets with unlimited visits through Dec. 24 for Florida residents,https://www.fox13news.com/news/universal-orlando-selling-buy-a-day-tickets-with-unlimited-visits-through-dec-24-for-florida-residents,fox13news.com,2020-08-03 13:48:08,ENTERTAINMENT
Why Xiaomi's Founder Developed Transparent TV,https://www.somagnews.com/why-xiaomis-founder-developed-transparent-tv/,somagnews.com,2020-08-14 18:09:00,TECHNOLOGY
Samsung Galaxy Note 10 Users Complain As Security Updates Fail,https://www.forbes.com/sites/daveywinder/2020/08/08/samsung-galaxy-note-10-users-complain-as-security-updates-fail/,forbes.com,2020-08-08 14:34:00,TECHNOLOGY
'What the hell is going on!' Prince Harry lost temper in furious rant to Queen - claim,https://www.express.co.uk/news/royal/1323735/prince-harry-meghan-markle-royal-family-news-queen-elizabeth-ii-latest-finding-freedom,express.co.uk,2020-08-17 09:07:00,ENTERTAINMENT
"Scottish Gossip: Celtic, Rangers, Ajeti, Defoe, McCrorie, Hibs, Dundee",https://www.bbc.co.uk/sport/football/53718087,bbc.co.uk,2020-08-13 07:03:18,SPORTS
Roman Kemp: Capital breakfast host pays tribute to late producer Joe Lyons,https://www.bbc.com/news/entertainment-arts-53720500,bbc.com,2020-08-10 11:19:05,ENTERTAINMENT
"Amazon Kills Off Twitch Prime Name, Replaces It With ‘Prime Gaming’ Perk With Free Games and Content",https://variety.com/2020/digital/news/amazon-twitch-prime-gaming-replaced-free-games-1234730422/,variety.com,2020-08-10 15:30:00,TECHNOLOGY
UFC 252 Results: Miocic vs. Cormier 3,https://www.mmafighting.com/2020/8/15/21363451/ufc-252-results-miocic-vs-cormier-3,mmafighting.com,2020-08-15 04:00:00,SPORTS
"Leaked documents, conflicted deals, Dubai travels – how Eskom lost billions | Fin24",https://www.news24.com/fin24/economy/south-africa/leaked-documents-conflicted-deals-dubai-travels-how-eskom-lost-billions-20200807,news24.com,2020-08-07 03:07:30,NATION
"Earthquake info : M4.0 earthquake on Sunday, 16 August 2020 09:57 UTC / 30 Km al suroeste de Casares, Nicaragua -",https://www.volcanodiscovery.com/earthquakes/quake-info/2929376/mag4quake-Aug-16-20-30-Km-al-suroeste-de-Casares-Nicaragua.html,volcanodiscovery.com,2020-08-16 10:03:44,WORLD
Pakistan a safe haven in view of Indian atrocities on Muslims: Rasheed,https://nation.com.pk/15-Aug-2020/pakistan-a-safe-haven-in-view-of-indian-atrocities-on-muslims-rasheed,nation.com.pk,2020-08-14 21:06:33,WORLD
Extreme Brightness of Super-Hot Exoplanets Still Remains a Mystery,https://sputniknews.com/science/202008101080120847-extreme-brightness-of-super-hot-exoplanets-still-remains-a-mystery/,sputniknews.com,2020-08-10 09:44:00,SCIENCE
How Trump and Biden sharply differ on immigration,https://indianexpress.com/article/explained/explained-trump-and-biden-take-sharply-different-paths-on-immigration-6549085/,indianexpress.com,2020-08-10 14:23:21,WORLD
Man Utd fired stern warning over chances of reaching Europa League final,https://www.teamtalk.com/news/sevilla-coach-julen-lopetegui-warns-manchester-united-europa-league,teamtalk.com,2020-08-12 12:11:56,SPORTS
Saskatchewanian Brett Wilson Donates $25000 To Pense Rink,https://www.discovermoosejaw.com/local/saskatchewanian-brett-wilson-donates-25-000-to-pense-rink,discovermoosejaw.com,2020-08-17 14:15:53,SPORTS
"Daily horoscope for Friday, August 14, 2020",https://nationalpost.com/life/horoscopes/daily-horoscope-for-friday-august-14-2020,nationalpost.com,2020-08-14 04:46:27,ENTERTAINMENT
"Coronavirus: Organs can now be played again, says Church in Wales",https://www.bbc.co.uk/news/uk-wales-53708051,bbc.co.uk,2020-08-09 18:12:27,NATION
Attackers can get into a network in 30 minutes,https://betanews.com/2020/08/12/attackers-30-minute-network-access/,betanews.com,2020-08-12 13:59:33,TECHNOLOGY
Demon Slayer season 2 and movie release date: Everything we know so far,https://www.hitc.com/en-gb/2020/08/03/demon-slayer-season-2-release-date/,hitc.com,2020-08-03 12:32:00,ENTERTAINMENT
Angola orders Brazil evangelical churches to close,https://www.bbc.com/news/world-africa-53792021,bbc.com,2020-08-15 18:40:53,WORLD
"Covid-19 wrap: World reacts to Russia's vaccine, new cases spell uncertainty for elections in NZ",https://www.news24.com/news24/world/news/covid-19-wrap-world-reacts-to-russias-vaccine-new-cases-spell-uncertainty-for-elections-in-nz-20200812,news24.com,2020-08-12 12:15:23,WORLD
The Dish: Australia’s Most Famous Radio Telescope Added to Heritage List,https://www.gizmodo.com.au/2020/08/the-dish-parkes-radio-telescope-added-to-national-heritage-list/,gizmodo.com.au,2020-08-10 03:28:00,SCIENCE
